Date,Portfolio_Return,Cumulative_Wealth,Drawdown,Monthly_Turnover,Net_Return_0bps,Net_Return_10bps,Net_Return_20bps,Net_Return_50bps
2023-06-01,0.05438284000000001,38.49996568415865,-0.1533039768883543,0.6500000000000001,0.05438284000000001,0.05373284000000001,0.05308284000000001,0.05113284000000001
2023-07-01,0.09153175,42.02393491816964,-0.07580440817490505,0.56,0.09153175,0.09097174999999999,0.09041175,0.08873175
2023-08-01,-0.07466113,38.88638045013263,-0.1448058954015854,0.61,-0.07466113,-0.07527113,-0.07588113,-0.07771113
2023-09-01,0.004402339999999999,39.05757151824347,-0.1410410401871476,0.41,0.004402339999999999,0.003992339999999999,0.003582339999999999,0.002352339999999998
2023-10-01,-0.02052363,38.2559683717045,-0.1586699960635315,0.45,-0.02052363,-0.02097363,-0.02142363,-0.02277363
2023-11-01,0.0362646,39.64330576231702,-0.128159500002777,0.56,0.0362646,0.0357046,0.0351446,0.0334646
2023-12-01,-0.007041240000000001,39.36416773205116,-0.1342983382049774,0.49,-0.007041240000000001,-0.007531240000000001,-0.00802124,-0.009491240000000001
2024-01-01,-0.18388927,32.12551966364672,-0.293491584830251,0.45,-0.18388927,-0.18433927,-0.18478927,-0.18613927
2024-02-01,0.08722701,34.92773268860282,-0.2318649682351553,0.6200000000000001,0.08722701,0.08660701,0.08598700999999999,0.08412700999999999
2024-03-01,0.05848629,36.97052619167093,-0.1869396000081974,0.65,0.05848629,0.05783629,0.05718628999999999,0.05523628999999999
2024-04-01,-0.11449367,32.7376349661554,-0.2800298691349269,0.56,-0.11449367,-0.11505367,-0.11561367,-0.11729367
2024-05-01,-0.10220294,29.39175242396752,-0.353612933221522,0.64,-0.10220294,-0.10284294,-0.10348294,-0.10540294
2024-06-01,-0.18635151,23.91455497821501,-0.4740681391601622,0.46,-0.18635151,-0.18681151,-0.18727151,-0.18865151
2024-07-01,0.10955876,26.53460396758008,-0.4164476966420569,0.4,0.10955876,0.10915876,0.10875876,0.10755876
2024-08-01,0.03165391000000001,27.3745279334555,-0.397975984551272,0.4400000000000001,0.03165391000000001,0.03121391000000001,0.03077391000000001,0.02945391000000001
2024-09-01,0.33847881,36.64022557268328,-0.1942036122107648,0.6600000000000001,0.33847881,0.33781881,0.33715881,0.33517881
2024-10-01,0.10805884,40.59952584540576,-0.10713018927007,0.66,0.10805884,0.10739884,0.10673884,0.10475884
2024-11-01,0.06881567999999999,43.39340982413493,-0.04568674609321866,0.68,0.06881567999999999,0.06813567999999999,0.06745567999999999,0.06541567999999999
2024-12-01,-0.01985274,42.53193174118294,-0.06463247900158399,0.56,-0.01985274,-0.02041274,-0.02097274,-0.02265274
2025-01-01,-0.02999587,41.25614944582554,-0.09268964156367486,0.4500000000000001,-0.02999587,-0.03044587,-0.03089587,-0.03224587
2025-02-01,0.04712522,43.20035456481295,-0.04993244131408405,0.51,0.04712522,0.04661522,0.04610522,0.04457522
2025-03-01,-0.005194229999999998,42.97596198712176,-0.0548673107294371,0.47,-0.005194229999999998,-0.005664229999999998,-0.006134229999999997,-0.007544229999999997
2025-04-01,-0.07338180999999999,39.82230811001557,-0.1242228581582786,0.63,-0.07338180999999999,-0.07401181,-0.07464180999999999,-0.07653180999999999
2025-05-01,0.12378932,44.75188455178488,-0.01581100129814838,0.7,0.12378932,0.12308932,0.12238932,0.12028932
2025-06-01,0.06138231,47.49885860242675,0.0,0.5700000000000001,0.06138231,0.06081230999999999,0.06024230999999999,0.05853231
2025-07-01,0.03320875,49.07623632304009,0.0,0.5700000000000001,0.03320875,0.03263875,0.03206875,0.03035875
2025-08-01,0.06265152,52.15093712455776,0.0,0.42,0.06265152,0.06223152000000001,0.06181152,0.06055152
2025-09-01,-0.01452386,51.39350421489188,-0.01452386000000001,0.54,-0.01452386,-0.01506386,-0.01560386,-0.01722386
2025-10-01,0.01481762,52.15503363081655,0.0,0.5700000000000001,0.01481762,0.01424762,0.01367762,0.01196762
2025-11-01,-0.001984489999999998,52.05153248812653,-0.001984490000000039,0.55,-0.001984489999999998,-0.002534489999999998,-0.003084489999999998,-0.004734489999999998
2025-12-01,0.02892735000000001,53.55724538644694,0.0,0.6400000000000001,0.02892735000000001,0.02828735000000001,0.02764735000000001,0.02572735000000001
